0 99 2.5
1 99 1.24912
2 99 0.754112
3 99 0.52084
4 99 0.39273
5 99 0.313434
6 99 0.259825
7 99 0.221169
8 99 0.191928
9 99 0.168985
10 99 0.150459
11 99 0.135152
12 99 0.122261
13 99 0.111231
14 99 0.101668
15 99 0.0932793
16 99 0.0858484
17 99 0.0792088
18 99 0.0732314
19 99 0.0678144
20 99 0.0628767
21 99 0.0583524
22 99 0.0541882
23 99 0.05034
24 99 0.0467707
25 99 0.0434499
26 99 0.0403514
27 99 0.037453
28 99 0.0347361
29 99 0.0321838
30 99 0.029782
31 99 0.0275181
32 99 0.0253808
33 99 0.0233599
34 99 0.0214465
35 99 0.0196319
36 99 0.0179086
37 99 0.0162692
38 99 0.0147069
39 99 0.0132151
40 99 0.0117872
41 99 0.0104174
42 99 0.00909918
43 99 0.00782667
44 99 0.00659385
45 99 0.0053947
46 99 0.00422333
47 99 0.00307355
48 99 0.00193952
49 99 0.000815258
50 99 -0.0003054
51 99 -0.00142854
52 99 -0.00256002
53 99 -0.00370629
54 99 -0.00487295
55 99 -0.00606664
56 99 -0.00729302
57 99 -0.0085584
58 99 -0.00986898
59 99 -0.0112309
60 99 -0.0126504
61 99 -0.0141341
62 99 -0.0156883
63 99 -0.0173199
64 99 -0.0190363
65 99 -0.0208444
66 99 -0.0227525
67 99 -0.024769
68 99 -0.0269031
69 99 -0.0291654
70 99 -0.0315668
71 99 -0.0341201
72 99 -0.0368396
73 99 -0.0397425
74 99 -0.0428474
75 99 -0.0461758
76 99 -0.0497548
77 99 -0.0536147
78 99 -0.0577918
79 99 -0.0623309
80 99 -0.0672853
81 99 -0.0727195
82 99 -0.0787171
83 99 -0.0853777
84 99 -0.092831
85 99 -0.101243
86 99 -0.110832
87 99 -0.121888
88 99 -0.134806
89 99 -0.150142
90 99 -0.168697
91 99 -0.19167
92 99 -0.220941
93 99 -0.259629
94 99 -0.31327
95 99 -0.392599
96 99 -0.520741
97 99 -0.754045
98 99 -1.24909
99 99 -2.5

0 98 2.5
1 98 1.74237
2 98 1.24649
3 98 0.936517
4 98 0.736647
5 98 0.601183
6 98 0.504697
7 98 0.432922
8 98 0.377557
9 98 0.333552
10 98 0.297701
11 98 0.267886
12 98 0.242659
13 98 0.220997
14 98 0.20216
15 98 0.185601
16 98 0.170905
17 98 0.157755
18 98 0.145903
19 98 0.13515
20 98 0.12534
21 98 0.116345
22 98 0.108061
23 98 0.100401
24 98 0.0932929
25 98 0.0866772
26 98 0.0805024
27 98 0.0747249
28 98 0.0693074
29 98 0.0642173
30 98 0.0594264
31 98 0.0549098
32 98 0.050645
33 98 0.0466123
34 98 0.0427936
35 98 0.0391724
36 98 0.0357331
37 98 0.0324613
38 98 0.0293433
39 98 0.026366
40 98 0.0235167
41 98 0.020783
42 98 0.0181528
43 98 0.0156137
44 98 0.013154
45 98 0.0107617
46 98 0.00842487
47 98 0.00613147
48 98 0.00386948
49 98 0.00162691
50 98 -0.000608352
51 98 -0.00284842
52 98 -0.0051056
53 98 -0.00739189
54 98 -0.00971933
55 98 -0.0121003
56 98 -0.0145471
57 98 -0.0170717
58 98 -0.0196865
59 98 -0.022404
60 98 -0.0252367
61 98 -0.0281973
62 98 -0.0312992
63 98 -0.0345554
64 98 -0.0379806
65 98 -0.0415888
66 98 -0.0453966
67 98 -0.0494201
68 98 -0.0536785
69 98 -0.0581914
70 98 -0.0629815
71 98 -0.0680738
72 98 -0.0734967
73 98 -0.0792829
74 98 -0.0854702
75 98 -0.092102
76 98 -0.0992286
77 98 -0.106912
78 98 -0.115222
79 98 -0.124247
80 98 -0.134089
81 98 -0.144878
82 98 -0.15677
83 98 -0.169962
84 98 -0.184703
85 98 -0.20131
86 98 -0.220198
87 98 -0.241913
88 98 -0.267195
89 98 -0.297066
90 98 -0.332975
91 98 -0.377039
92 98 -0.432467
93 98 -0.504304
94 98 -0.600854
95 98 -0.736383
96 98 -0.936318
97 98 -1.24635
98 98 -1.74231
99 98 -2.5

0 97 2.5
1 97 1.97389
2 97 1.55294
3 97 1.24209
4 97 1.01616
5 97 0.849953
6 97 0.724857
7 97 0.628266
8 97 0.551825
9 97 0.489965
10 97 0.438907
11 97 0.396035
12 97 0.359493
13 97 0.327937
14 97 0.300375
15 97 0.276059
16 97 0.254417
17 97 0.235005
18 97 0.217473
19 97 0.201543
20 97 0.186988
21 97 0.173627
22 97 0.161309
23 97 0.149909
24 97 0.139323
25 97 0.129464
26 97 0.120256
27 97 0.111637
28 97 0.103551
29 97 0.0959518
30 97 0.0887967
31 97 0.0820494
32 97 0.0756773
33 97 0.069651
34 97 0.0639437
35 97 0.0585311
36 97 0.0533902
37 97 0.0484996
38 97 0.0438391
39 97 0.039389
40 97 0.0351307
41 97 0.0310453
42 97 0.027115
43 97 0.0233214
44 97 0.0196469
45 97 0.0160733
46 97 0.012583
47 97 0.00915798
48 97 0.00578
49 97 0.00243131
50 97 -0.000906589
51 97 -0.00425139
52 97 -0.00762194
53 97 -0.0110361
54 97 -0.0145121
55 97 -0.0180683
56 97 -0.0217231
57 97 -0.0254947
58 97 -0.0294015
59 97 -0.033462
60 97 -0.0376951
61 97 -0.0421197
62 97 -0.0467554
63 97 -0.0516222
64 97 -0.0567413
65 97 -0.0621343
66 97 -0.0678244
67 97 -0.0738371
68 97 -0.0801991
69 97 -0.0869404
70 97 -0.0940941
71 97 -0.101697
72 97 -0.10979
73 97 -0.118423
74 97 -0.127649
75 97 -0.137532
76 97 -0.148147
77 97 -0.159581
78 97 -0.171939
79 97 -0.185344
80 97 -0.199948
81 97 -0.215932
82 97 -0.233523
83 97 -0.252999
84 97 -0.274709
85 97 -0.299097
86 97 -0.326735
87 97 -0.35837
88 97 -0.394994
89 97 -0.437952
90 97 -0.489097
91 97 -0.551048
92 97 -0.627581
93 97 -0.724267
94 97 -0.849459
95 97 -1.01576
96 97 -1.2418
97 97 -1.55274
98 97 -1.97379
99 97 -2.5

0 96 2.5
1 96 2.10024
2 96 1.7493
3 96 1.46276
4 96 1.23594
5 96 1.05761
6 96 0.916512
7 96 0.80346
8 96 0.711513
9 96 0.635575
10 96 0.571928
11 96 0.517853
12 96 0.47134
13 96 0.430884
14 96 0.395344
15 96 0.363843
16 96 0.335699
17 96 0.310375
18 96 0.287443
19 96 0.266559
20 96 0.247443
21 96 0.229866
22 96 0.213639
23 96 0.198604
24 96 0.184627
25 96 0.171598
26 96 0.159422
27 96 0.148015
28 96 0.137309
29 96 0.127242
30 96 0.117759
31 96 0.108814
32 96 0.100364
33 96 0.0923705
34 96 0.0847993
35 96 0.0776179
36 96 0.0707969
37 96 0.064308
38 96 0.0581244
39 96 0.0522205
40 96 0.0465715
41 96 0.0411528
42 96 0.0359403
43 96 0.0309101
44 96 0.0260386
45 96 0.0213018
46 96 0.0166759
47 96 0.0121372
48 96 0.00766148
49 96 0.00322455
50 96 -0.00119755
51 96 -0.00562908
52 96 -0.0100947
53 96 -0.0146184
54 96 -0.0192248
55 96 -0.0239379
56 96 -0.0287824
57 96 -0.0337826
58 96 -0.0389627
59 96 -0.0443475
60 96 -0.0499619
61 96 -0.0558309
62 96 -0.0619805
63 96 -0.068437
64 96 -0.075228
65 96 -0.0823821
66 96 -0.0899302
67 96 -0.0979043
68 96 -0.106341
69 96 -0.115277
70 96 -0.124757
71 96 -0.134829
72 96 -0.145545
73 96 -0.156969
74 96 -0.16917
75 96 -0.18223
76 96 -0.196245
77 96 -0.211327
78 96 -0.227607
79 96 -0.245243
80 96 -0.264425
81 96 -0.285382
82 96 -0.308392
83 96 -0.333801
84 96 -0.362036
85 96 -0.393634
86 96 -0.429276
87 96 -0.469838
88 96 -0.51646
89 96 -0.57065
90 96 -0.634414
91 96 -0.710474
92 96 -0.802544
93 96 -0.915722
94 96 -1.05695
95 96 -1.23541
96 96 -1.46236
97 96 -1.74903
98 96 -2.10011
99 96 -2.5

0 95 2.5
1 95 2.17778
2 95 1.88125
3 95 1.62369
4 95 1.40725
5 95 1.22804
6 95 1.08012
7 95 0.957549
8 95 0.855194
9 95 0.768892
10 95 0.695376
11 95 0.63211
12 95 0.577131
13 95 0.528915
14 95 0.486273
15 95 0.448269
16 95 0.414161
17 95 0.383352
18 95 0.355365
19 95 0.329807
20 95 0.306359
21 95 0.284756
22 95 0.264777
23 95 0.246239
24 95 0.228984
25 95 0.212881
26 95 0.197817
27 95 0.183694
28 95 0.170428
29 95 0.157947
30 95 0.146184
31 95 0.135083
32 95 0.124593
33 95 0.114668
34 95 0.105265
35 95 0.0963446
36 95 0.0878715
37 95 0.0798109
38 95 0.07213
39 95 0.0647973
40 95 0.0577819
41 95 0.0510539
42 95 0.0445833
43 95 0.0383403
44 95 0.0322955
45 95 0.0264193
46 95 0.0206819
47 95 0.0150534
48 95 0.009504
49 95 0.00400323
50 95 -0.00147903
51 95 -0.00697292
52 95 -0.0125092
53 95 -0.0181184
54 95 -0.0238305
55 95 -0.0296763
56 95 -0.0356861
57 95 -0.0418903
58 95 -0.0483193
59 95 -0.0550035
60 95 -0.0619742
61 95 -0.0692617
62 95 -0.0768987
63 95 -0.0849174
64 95 -0.0933515
65 95 -0.102236
66 95 -0.111609
67 95 -0.12151
68 95 -0.131981
69 95 -0.143071
70 95 -0.154829
71 95 -0.167315
72 95 -0.180593
73 95 -0.194737
74 95 -0.209832
75 95 -0.225975
76 95 -0.243278
77 95 -0.261874
78 95 -0.281919
79 95 -0.303596
80 95 -0.327128
81 95 -0.352776
82 95 -0.380863
83 95 -0.411778
84 95 -0.446001
85 95 -0.484126
86 95 -0.526895
87 95 -0.575245
88 95 -0.630362
89 95 -0.693771
90 95 -0.767435
91 95 -0.853888
92 95 -0.9564
93 95 -1.07913
94 95 -1.22721
95 95 -1.40658
96 95 -1.62319
97 95 -1.88091
98 95 -2.17761
99 95 -2.5

0 94 2.5
1 94 2.22963
2 94 1.97422
3 94 1.74352
4 94 1.54132
5 94 1.36717
6 94 1.21838
7 94 1.09142
8 94 0.98282
9 94 0.889425
10 94 0.808575
11 94 0.73808
12 94 0.676157
13 94 0.621372
14 94 0.572565
15 94 0.528801
16 94 0.489322
17 94 0.453509
18 94 0.420857
19 94 0.390946
20 94 0.36343
21 94 0.338021
22 94 0.314476
23 94 0.29259
24 94 0.272189
25 94 0.253125
26 94 0.23527
27 94 0.218515
28 94 0.202764
29 94 0.187932
30 94 0.173947
31 94 0.160742
32 94 0.148259
33 94 0.136443
34 94 0.125247
35 94 0.114625
36 94 0.104534
37 94 0.094934
38 94 0.0857874
39 94 0.0770566
40 94 0.0687052
41 94 0.0606976
42 94 0.0529985
43 94 0.0455723
44 94 0.0383839
45 94 0.031398
46 94 0.0245789
47 94 0.0178908
48 94 0.0112977
49 94 0.00476345
50 94 -0.00174861
51 94 -0.00827437
52 94 -0.0148511
53 94 -0.021515
54 94 -0.0283026
55 94 -0.0352507
56 94 -0.0423953
57 94 -0.0497731
58 94 -0.0574203
59 94 -0.0653734
60 94 -0.0736689
61 94 -0.0823435
62 94 -0.0914352
63 94 -0.100982
64 94 -0.111024
65 94 -0.121603
66 94 -0.132761
67 94 -0.144545
68 94 -0.157004
69 94 -0.170195
70 94 -0.184174
71 94 -0.19901
72 94 -0.214775
73 94 -0.231556
74 94 -0.249447
75 94 -0.268558
76 94 -0.289017
77 94 -0.310972
78 94 -0.334597
79 94 -0.360096
80 94 -0.387713
81 94 -0.417733
82 94 -0.450506
83 94 -0.486447
84 94 -0.526065
85 94 -0.569975
86 94 -0.618936
87 94 -0.673881
88 94 -0.735971
89 94 -0.806639
90 94 -0.887667
91 94 -0.981246
92 94 -1.09004
93 94 -1.21718
94 94 -1.36617
95 94 -1.54052
96 94 -1.74292
97 94 -1.97382
98 94 -2.22943
99 94 -2.5

0 93 2.5
1 93 2.26653
2 93 2.04248
3 93 1.83484
4 93 1.64735
5 93 1.48096
6 93 1.33478
7 93 1.20695
8 93 1.09524
9 93 0.997411
10 93 0.911421
11 93 0.835477
12 93 0.768048
13 93 0.70785
14 93 0.653813
15 93 0.605048
16 93 0.560817
17 93 0.520506
18 93 0.483606
19 93 0.449688
20 93 0.418395
21 93 0.389423
22 93 0.362516
23 93 0.337456
24 93 0.314057
25 93 0.292159
26 93 0.271624
27 93 0.252333
28 93 0.234179
29 93 0.217072
30 93 0.20093
31 93 0.185679
32 93 0.171256
33 93 0.157599
34 93 0.144655
35 93 0.132373
36 93 0.120704
37 93 0.109604
38 93 0.0990291
39 93 0.0889364
40 93 0.0792846
41 93 0.070033
42 93 0.0611404
43 93 0.0525663
44 93 0.0442698
45 93 0.0362097
46 93 0.0283448
47 93 0.020633
48 93 0.0130326
49 93 0.0055011
50 93 -0.00200408
51 93 -0.00952533
52 93 -0.0171057
53 93 -0.0247879
54 93 -0.0326145
55 93 -0.0406283
56 93 -0.0488716
57 93 -0.0573865
58 93 -0.0662156
59 93 -0.0754008
60 93 -0.0849843
61 93 -0.0950083
62 93 -0.105516
63 93 -0.116552
64 93 -0.128161
65 93 -0.140389
66 93 -0.153286
67 93 -0.166903
68 93 -0.181297
69 93 -0.196529
70 93 -0.212663
71 93 -0.229774
72 93 -0.247943
73 93 -0.267264
74 93 -0.28784
75 93 -0.309793
76 93 -0.33326
77 93 -0.3584
78 93 -0.385401
79 93 -0.414479
80 93 -0.445891
81 93 -0.479939
82 93 -0.51698
83 93 -0.557442
84 93 -0.601835
85 93 -0.650773
86 93 -0.70499
87 93 -0.765376
88 93 -0.833001
89 93 -0.909149
90 93 -0.995348
91 93 -1.09339
92 93 -1.20533
93 93 -1.33338
94 93 -1.47978
95 93 -1.6464
96 93 -1.83413
97 93 -2.04201
98 93 -2.2663
99 93 -2.5

0 92 2.5
1 92 2.29402
2 92 2.09434
3 92 1.90601
4 92 1.73227
5 92 1.57453
6 92 1.43284
7 92 1.30637
8 92 1.19377
9 92 1.09356
10 92 1.00422
11 92 0.924358
12 92 0.852707
13 92 0.788168
14 92 0.72979
15 92 0.67676
16 92 0.62839
17 92 0.584093
18 92 0.543373
19 92 0.505808
20 92 0.471038
21 92 0.438759
22 92 0.408708
23 92 0.380661
24 92 0.354424
25 92 0.329831
26 92 0.306736
27 92 0.285012
28 92 0.264548
29 92 0.245247
30 92 0.22702
31 92 0.20979
32 92 0.193486
33 92 0.178043
34 92 0.163402
35 92 0.149507
36 92 0.136307
37 92 0.12375
38 92 0.111788
39 92 0.100375
40 92 0.0894641
41 92 0.0790091
42 92 0.068964
43 92 0.0592828
44 92 0.0499193
45 92 0.0408265
46 92 0.0319573
47 92 0.023264
48 92 0.0146986
49 92 0.00621249
50 92 -0.00224319
51 92 -0.0107171
52 92 -0.0192584
53 92 -0.0279162
54 92 -0.0367392
55 92 -0.0457764
56 92 -0.055076
57 92 -0.0646862
58 92 -0.0746547
59 92 -0.0850298
60 92 -0.0958588
61 92 -0.107189
62 92 -0.11907
63 92 -0.131549
64 92 -0.144678
65 92 -0.158507
66 92 -0.173091
67 92 -0.188486
68 92 -0.204754
69 92 -0.22196
70 92 -0.240175
71 92 -0.25948
72 92 -0.27996
73 92 -0.301716
74 92 -0.324858
75 92 -0.349514
76 92 -0.375829
77 92 -0.403969
78 92 -0.434128
79 92 -0.46653
80 92 -0.501435
81 92 -0.53915
82 92 -0.580033
83 92 -0.624505
84 92 -0.673062
85 92 -0.726289
86 92 -0.784876
87 92 -0.849632
88 92 -0.921509
89 92 -1.00161
90 92 -1.09118
91 92 -1.19165
92 92 -1.30449
