2.5 1.24912 0.754112 0.52084 0.39273 0.313434 0.259825 0.221169 0.191928 0.168985 0.150459 0.135152 0.122261 0.111231 0.101668 0.0932793 0.0858484 0.0792088 0.0732314 0.0678144 0.0628767 0.0583524 0.0541882 0.05034 0.0467707 0.0434499 0.0403514 0.037453 0.0347361 0.0321838 0.029782 0.0275181 0.0253808 0.0233599 0.0214465 0.0196319 0.0179086 0.0162692 0.0147069 0.0132151 0.0117872 0.0104174 0.00909918 0.00782667 0.00659385 0.0053947 0.00422333 0.00307355 0.00193952 0.000815258 -0.0003054 -0.00142854 -0.00256002 -0.00370629 -0.00487295 -0.00606664 -0.00729302 -0.0085584 -0.00986898 -0.0112309 -0.0126504 -0.0141341 -0.0156883 -0.0173199 -0.0190363 -0.0208444 -0.0227525 -0.024769 -0.0269031 -0.0291654 -0.0315668 -0.0341201 -0.0368396 -0.0397425 -0.0428474 -0.0461758 -0.0497548 -0.0536147 -0.0577918 -0.0623309 -0.0672853 -0.0727195 -0.0787171 -0.0853777 -0.092831 -0.101243 -0.110832 -0.121888 -0.134806 -0.150142 -0.168697 -0.19167 -0.220941 -0.259629 -0.31327 -0.392599 -0.520741 -0.754045 -1.24909 -2.5 
2.5 1.74237 1.24649 0.936517 0.736647 0.601183 0.504697 0.432922 0.377557 0.333552 0.297701 0.267886 0.242659 0.220997 0.20216 0.185601 0.170905 0.157755 0.145903 0.13515 0.12534 0.116345 0.108061 0.100401 0.0932929 0.0866772 0.0805024 0.0747249 0.0693074 0.0642173 0.0594264 0.0549098 0.050645 0.0466123 0.0427936 0.0391724 0.0357331 0.0324613 0.0293433 0.026366 0.0235167 0.020783 0.0181528 0.0156137 0.013154 0.0107617 0.00842487 0.00613147 0.00386948 0.00162691 -0.000608352 -0.00284842 -0.0051056 -0.00739189 -0.00971933 -0.0121003 -0.0145471 -0.0170717 -0.0196865 -0.022404 -0.0252367 -0.0281973 -0.0312992 -0.0345554 -0.0379806 -0.0415888 -0.0453966 -0.0494201 -0.0536785 -0.0581914 -0.0629815 -0.0680738 -0.0734967 -0.0792829 -0.0854702 -0.092102 -0.0992286 -0.106912 -0.115222 -0.124247 -0.134089 -0.144878 -0.15677 -0.169962 -0.184703 -0.20131 -0.220198 -0.241913 -0.267195 -0.297066 -0.332975 -0.377039 -0.432467 -0.504304 -0.600854 -0.736383 -0.936318 -1.24635 -1.74231 -2.5 
2.5 1.97389 1.55294 1.24209 1.01616 0.849953 0.724857 0.628266 0.551825 0.489965 0.438907 0.396035 0.359493 0.327937 0.300375 0.276059 0.254417 0.235005 0.217473 0.201543 0.186988 0.173627 0.161309 0.149909 0.139323 0.129464 0.120256 0.111637 0.103551 0.0959518 0.0887967 0.0820494 0.0756773 0.069651 0.0639437 0.0585311 0.0533902 0.0484996 0.0438391 0.039389 0.0351307 0.0310453 0.027115 0.0233214 0.0196469 0.0160733 0.012583 0.00915798 0.00578 0.00243131 -0.000906589 -0.00425139 -0.00762194 -0.0110361 -0.0145121 -0.0180683 -0.0217231 -0.0254947 -0.0294015 -0.033462 -0.0376951 -0.0421197 -0.0467554 -0.0516222 -0.0567413 -0.0621343 -0.0678244 -0.0738371 -0.0801991 -0.0869404 -0.0940941 -0.101697 -0.10979 -0.118423 -0.127649 -0.137532 -0.148147 -0.159581 -0.171939 -0.185344 -0.199948 -0.215932 -0.233523 -0.252999 -0.274709 -0.299097 -0.326735 -0.35837 -0.394994 -0.437952 -0.489097 -0.551048 -0.627581 -0.724267 -0.849459 -1.01576 -1.2418 -1.55274 -1.97379 -2.5 
2.5 2.10024 1.7493 1.46276 1.23594 1.05761 0.916512 0.80346 0.711513 0.635575 0.571928 0.517853 0.47134 0.430884 0.395344 0.363843 0.335699 0.310375 0.287443 0.266559 0.247443 0.229866 0.213639 0.198604 0.184627 0.171598 0.159422 0.148015 0.137309 0.127242 0.117759 0.108814 0.100364 0.0923705 0.0847993 0.0776179 0.0707969 0.064308 0.0581244 0.0522205 0.0465715 0.0411528 0.0359403 0.0309101 0.0260386 0.0213018 0.0166759 0.0121372 0.00766148 0.00322455 -0.00119755 -0.00562908 -0.0100947 -0.0146184 -0.0192248 -0.0239379 -0.0287824 -0.0337826 -0.0389627 -0.0443475 -0.0499619 -0.0558309 -0.0619805 -0.068437 -0.075228 -0.0823821 -0.0899302 -0.0979043 -0.106341 -0.115277 -0.124757 -0.134829 -0.145545 -0.156969 -0.16917 -0.18223 -0.196245 -0.211327 -0.227607 -0.245243 -0.264425 -0.285382 -0.308392 -0.333801 -0.362036 -0.393634 -0.429276 -0.469838 -0.51646 -0.57065 -0.634414 -0.710474 -0.802544 -0.915722 -1.05695 -1.23541 -1.46236 -1.74903 -2.10011 -2.5 
2.5 2.17778 1.88125 1.62369 1.40725 1.22804 1.08012 0.957549 0.855194 0.768892 0.695376 0.63211 0.577131 0.528915 0.486273 0.448269 0.414161 0.383352 0.355365 0.329807 0.306359 0.284756 0.264777 0.246239 0.228984 0.212881 0.197817 0.183694 0.170428 0.157947 0.146184 0.135083 0.124593 0.114668 0.105265 0.0963446 0.0878715 0.0798109 0.07213 0.0647973 0.0577819 0.0510539 0.0445833 0.0383403 0.0322955 0.0264193 0.0206819 0.0150534 0.009504 0.00400323 -0.00147903 -0.00697292 -0.0125092 -0.0181184 -0.0238305 -0.0296763 -0.0356861 -0.0418903 -0.0483193 -0.0550035 -0.0619742 -0.0692617 -0.0768987 -0.0849174 -0.0933515 -0.102236 -0.111609 -0.12151 -0.131981 -0.143071 -0.154829 -0.167315 -0.180593 -0.194737 -0.209832 -0.225975 -0.243278 -0.261874 -0.281919 -0.303596 -0.327128 -0.352776 -0.380863 -0.411778 -0.446001 -0.484126 -0.526895 -0.575245 -0.630362 -0.693771 -0.767435 -0.853888 -0.9564 -1.07913 -1.22721 -1.40658 -1.62319 -1.88091 -2.17761 -2.5 
2.5 2.22963 1.97422 1.74352 1.54132 1.36717 1.21838 1.09142 0.98282 0.889425 0.808575 0.73808 0.676157 0.621372 0.572565 0.528801 0.489322 0.453509 0.420857 0.390946 0.36343 0.338021 0.314476 0.29259 0.272189 0.253125 0.23527 0.218515 0.202764 0.187932 0.173947 0.160742 0.148259 0.136443 0.125247 0.114625 0.104534 0.094934 0.0857874 0.0770566 0.0687052 0.0606976 0.0529985 0.0455723 0.0383839 0.031398 0.0245789 0.0178908 0.0112977 0.00476345 -0.00174861 -0.00827437 -0.0148511 -0.021515 -0.0283026 -0.0352507 -0.0423953 -0.0497731 -0.0574203 -0.0653734 -0.0736689 -0.0823435 -0.0914352 -0.100982 -0.111024 -0.121603 -0.132761 -0.144545 -0.157004 -0.170195 -0.184174 -0.19901 -0.214775 -0.231556 -0.249447 -0.268558 -0.289017 -0.310972 -0.334597 -0.360096 -0.387713 -0.417733 -0.450506 -0.486447 -0.526065 -0.569975 -0.618936 -0.673881 -0.735971 -0.806639 -0.887667 -0.981246 -1.09004 -1.21718 -1.36617 -1.54052 -1.74292 -1.97382 -2.22943 -2.5 
2.5 2.26653 2.04248 1.83484 1.64735 1.48096 1.33478 1.20695 1.09524 0.997411 0.911421 0.835477 0.768048 0.70785 0.653813 0.605048 0.560817 0.520506 0.483606 0.449688 0.418395 0.389423 0.362516 0.337456 0.314057 0.292159 0.271624 0.252333 0.234179 0.217072 0.20093 0.185679 0.171256 0.157599 0.144655 0.132373 0.120704 0.109604 0.0990291 0.0889364 0.0792846 0.070033 0.0611404 0.0525663 0.0442698 0.0362097 0.0283448 0.020633 0.0130326 0.0055011 -0.00200408 -0.00952533 -0.0171057 -0.0247879 -0.0326145 -0.0406283 -0.0488716 -0.0573865 -0.0662156 -0.0754008 -0.0849843 -0.0950083 -0.105516 -0.116552 -0.128161 -0.140389 -0.153286 -0.166903 -0.181297 -0.196529 -0.212663 -0.229774 -0.247943 -0.267264 -0.28784 -0.309793 -0.33326 -0.3584 -0.385401 -0.414479 -0.445891 -0.479939 -0.51698 -0.557442 -0.601835 -0.650773 -0.70499 -0.765376 -0.833001 -0.909149 -0.995348 -1.09339 -1.20533 -1.33338 -1.47978 -1.6464 -1.83413 -2.04201 -2.2663 -2.5 
2.5 2.29402 2.09434 1.90601 1.73227 1.57453 1.43284 1.30637 1.19377 1.09356 1.00422 0.924358 0.852707 0.788168 0.72979 0.67676 0.62839 0.584093 0.543373 0.505808 0.471038 0.438759 0.408708 0.380661 0.354424 0.329831 0.306736 0.285012 0.264548 0.245247 0.22702 0.20979 0.193486 0.178043 0.163402 0.149507 0.136307 0.12375 0.111788 0.100375 0.0894641 0.0790091 0.068964 0.0592828 0.0499193 0.0408265 0.0319573 0.023264 0.0146986 0.00621249 -0.00224319 -0.0107171 -0.0192584 -0.0279162 -0.0367392 -0.0457764 -0.055076 -0.0646862 -0.0746547 -0.0850298 -0.0958588 -0.107189 -0.11907 -0.131549 -0.144678 -0.158507 -0.173091 -0.188486 -0.204754 -0.22196 -0.240175 -0.25948 -0.27996 -0.301716 -0.324858 -0.349514 -0.375829 -0.403969 -0.434128 -0.46653 -0.501435 -0.53915 -0.580033 -0.624505 -0.673062 -0.726289 -0.784876 -0.849632 -0.921509 -1.00161 -1.09118 -1.19165 -1.30449 -1.43123 -1.57318 -1.73118 -1.9052 -2.09379 -2.29375 -2.5 
2.5 2.31521 2.13483 1.96261 1.80118 1.65205 1.5157 1.39189 1.27992 1.17883 1.08755 1.00503 0.930255 0.862324 0.800416 0.743814 0.69189 0.644104 0.599985 0.559131 0.521191 0.485866 0.452896 0.422055 0.393148 0.366004 0.340475 0.316431 0.293755 0.272347 0.252114 0.232974 0.214854 0.197685 0.181402 0.165948 0.151265 0.1373 0.123999 0.111312 0.0991877 0.0875752 0.0764237 0.0656818 0.055298 0.0452198 0.0353941 0.0257674 0.0162854 0.00689332 -0.0024639 -0.0118415 -0.0212948 -0.0308793 -0.0406501 -0.0506621 -0.0609699 -0.0716271 -0.0826878 -0.0942049 -0.106232 -0.11882 -0.132024 -0.145897 -0.160494 -0.17587 -0.192084 -0.209196 -0.227272 -0.246381 -0.266599 -0.288009 -0.310701 -0.334781 -0.360362 -0.387577 -0.416572 -0.447518 -0.480611 -0.516075 -0.554169 -0.595194 -0.639497 -0.687483 -0.739619 -0.796446 -0.85859 -0.926768 -1.0018 -1.08458 -1.17614 -1.27751 -1.38977 -1.51387 -1.65052 -1.79995 -1.96168 -2.13421 -2.3149 -2.5 
2.5 2.33198 2.16717 2.0084 1.85781 1.71679 1.58601 1.46558 1.3552 1.25428 1.16212 1.07794 1.00096 0.930457 0.865738 0.806188 0.751254 0.700447 0.653334 0.609539 0.56873 0.53062 0.494955 0.461516 0.430108 0.400563 0.37273 0.34648 0.321695 0.298271 0.276114 0.25514 0.235272 0.216439 0.198575 0.181617 0.165506 0.150185 0.135597 0.121686 0.108399 0.0956803 0.0834735 0.0717227 0.060371 0.0493603 0.0386318 0.0281259 0.017782 0.00753911 -0.00266423 -0.0128901 -0.0232 -0.0336561 -0.0443197 -0.0552522 -0.066514 -0.0781649 -0.0902642 -0.102871 -0.116042 -0.129836 -0.14431 -0.159522 -0.175531 -0.192396 -0.210178 -0.228942 -0.248757 -0.269693 -0.291831 -0.315254 -0.340057 -0.366345 -0.394235 -0.423858 -0.455364 -0.488922 -0.524724 -0.56299 -0.603972 -0.647959 -0.69528 -0.746311 -0.801484 -0.861286 -0.926272 -0.997055 -1.07432 -1.1588 -1.25127 -1.3525 -1.46321 -1.58396 -1.71507 -1.85643 -2.00736 -2.16648 -2.33163 -2.5 
